id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
17468,PANR,seaplane_base,Funter Bay Seaplane Base,58.2543983459,-134.897994995,0,NA,US,US-AK,Funter Bay,yes,PANR,FNR,PANR,FNR,,https://en.wikipedia.org/wiki/Funter_Bay_Seaplane_Base,
3535,KFNT,medium_airport,Bishop International Airport,42.969294,-83.743355,782,NA,US,US-MI,Flint,yes,KFNT,FNT,KFNT,FNT,https://bishopairport.org,https://en.wikipedia.org/wiki/Bishop_International_Airport,
29424,LIER,small_airport,Oristano-Fenosu Airport,39.895308,8.642661,36,EU,IT,IT-88,Oristano,no,LIER,FNU,LIER,OR01,http://www.sogeaor.it,http://it.wikipedia.org/wiki/Aeroporto_di_Oristano-Fenosu,QOS
31199,GB-FOA,small_airport,Foula Airfield,60.121725,-2.053202,150,EU,GB,GB-SCT,Foula,yes,,FOA,,,,https://en.wikipedia.org/wiki/Foula_Airfield,"EGFO, EG42"
14559,82CL,small_airport,Fort Bragg Airport,39.472445,-123.795319,71,NA,US,US-CA,Fort Bragg,no,,FOB,82CL,82CL,,,
27217,ZSFZ,large_airport,Fuzhou Changle International Airport,25.929254,119.672524,46,AS,CN,CN-35,Fuzhou (Changle),yes,ZSFZ,FOC,ZSFZ,FOC,,https://en.wikipedia.org/wiki/Fuzhou_Changle_International_Airport,
3536,KFOD,medium_airport,Fort Dodge Regional Airport,42.552624,-94.191237,1156,NA,US,US-IA,Fort Dodge,yes,KFOD,FOD,KFOD,FOD,,https://en.wikipedia.org/wiki/Fort_Dodge_Regional_Airport,
3537,KFOE,medium_airport,Topeka Regional Airport,38.950901,-95.663597,1078,NA,US,US-KS,Topeka,no,KFOE,FOE,KFOE,FOE,,https://en.wikipedia.org/wiki/Topeka_Regional_Airport,"Topeka Army Airfield, Forbes AFB, Forbes Field"
4311,LIBF,medium_airport,Foggia Gino Lisa Airport,41.433596,15.534566,265,EU,IT,IT-75,Foggia (FG),yes,LIBF,FOG,LIBF,FG05,,https://en.wikipedia.org/wiki/Foggia_%22Gino_Lisa%22_Airport,Foggia Airport
19887,KFOK,small_airport,Francis S Gabreski Airport,40.8437004089,-72.6317977905,67,NA,US,US-NY,Westhampton Beach,no,KFOK,FOK,KFOK,FOK,http://www.suffolkcountyny.gov/Departments/EconomicDevelopmentandPlanning/FrancisSGabreskiAirport.aspx,https://en.wikipedia.org/wiki/Francis_S._Gabreski_Airport,"Suffolk County AFB, Suffolk County Airport"
2884,FKKM,medium_airport,Foumban Nkounja Airport,5.63692,10.7508,3963,AF,CM,CM-OU,Foumban,no,FKKM,FOM,FKKM,,,https://en.wikipedia.org/wiki/Foumban_Nkounja_Airport,
41925,MRAN,medium_airport,La Fortuna Arenal Airport,10.469311,-84.579073,342,NA,CR,CR-A,La Fortuna,yes,MRAN,FON,MRAN,,,https://en.wikipedia.org/wiki/La_Fortuna_Arenal_Airport,El Tanque Airport
31200,WABF,small_airport,Kornasoren Airport,-0.935745,134.872292,13,AS,ID,ID-PA,Nomfor,no,,FOO,WABF,,,https://en.wikipedia.org/wiki/Kornasoren_Airport,"WA23, Numfoor"
5905,SBFZ,large_airport,Pinto Martins International Airport,-3.775833,-38.532222,83,SA,BR,BR-CE,Fortaleza,yes,SBFZ,FOR,SBFZ,CE0001,https://fortaleza-airport.com.br/en,https://en.wikipedia.org/wiki/Pinto_Martins_International_Airport,
26985,YFRT,medium_airport,Forrest Airport,-30.83662,128.112811,511,OC,AU,AU-WA,,no,YFRT,FOS,YFRT,,,https://en.wikipedia.org/wiki/Forrest_Airport,
27571,YFST,small_airport,Forster (Wallis Is) Airport,-32.202489,152.481136,4,OC,AU,AU-NSW,,no,YFST,FOT,YFST,,,https://en.wikipedia.org/wiki/Forster_(Wallis_Island)_Airport,
31202,FOGF,small_airport,Fougamou Airport,-1.278325,10.612497,263,AF,GA,GA-4,Fougamou,no,FOGF,FOU,FOGF,,,https://en.wikipedia.org/wiki/Fougamou_Airport,
312910,FOY,small_airport,Foya Airport,8.3513,-10.2269,1480,AF,LR,LR-LO,Foya,no,,FOY,,,,https://en.wikipedia.org/wiki/Foya_Airport,
4946,MYGF,large_airport,Grand Bahama International Airport,26.557996,-78.695583,7,NA,BS,BS-FP,Freeport,yes,MYGF,FPO,MYGF,,,https://en.wikipedia.org/wiki/Grand_Bahama_International_Airport,
3538,KFPR,medium_airport,Treasure Coast International Airport,27.4951,-80.368301,24,NA,US,US-FL,Fort Pierce,no,KFPR,FPR,KFPR,FPR,,https://en.wikipedia.org/wiki/St._Lucie_County_International_Airport,St Lucie County
18757,K40J,small_airport,Perry-Foley Airport,30.0693,-83.580597,44,NA,US,US-FL,Perry,no,,FPY,KFPY,FPY,http://taylorcountygov.com/airport/index.htm,https://en.wikipedia.org/wiki/Perry-Foley_Airport,"40J, Perry Army Airfield"
2212,EDDF,large_airport,Frankfurt Main Airport,50.026706,8.55835,364,EU,DE,DE-HE,Frankfurt am Main,yes,EDDF,FRA,EDDF,,https://www.frankfurt-airport.de/,https://en.wikipedia.org/wiki/Frankfurt_Airport,"EDAF, Frankfurt am Main, Frankfurt Main, Rhein-Main Air Base, Zeppelinheim"
26984,YFBS,medium_airport,Forbes Airport,-33.363602,147.934998,760,OC,AU,AU-NSW,Forbes,no,YFBS,FRB,YFBS,,,https://en.wikipedia.org/wiki/Forbes_Airport,
231,SIMK,small_airport,Tenente Lund Pressoto Airport,-20.592199,-47.3829,3292,SA,BR,BR-SP,Franca,no,SIMK,FRC,SIMK,SP0011,http://www.daesp.sp.gov.br/aeroporto-detalhe/?id=859,https://en.wikipedia.org/wiki/Franca_Airport,SBFC
19868,KFHR,medium_airport,Friday Harbor Airport,48.523654,-123.024645,113,NA,US,US-WA,Friday Harbor,yes,KFHR,FRD,KFHR,FHR,http://www.portfridayharbor.org/?page_id=49,https://en.wikipedia.org/wiki/Friday_Harbor_Airport,
35167,AGGF,small_airport,Fera/Maringe Airport,-8.1075,159.576996,9,OC,SB,SB-IS,Fera Island,yes,AGGF,FRE,AGGF,,,https://en.wikipedia.org/wiki/Fera_Airport,Santa Isabel Islands
3539,KFRG,medium_airport,Republic Airport,40.728576,-73.414267,82,NA,US,US-NY,East Farmingdale,no,KFRG,FRG,KFRG,FRG,http://www.republicairport.net/,https://en.wikipedia.org/wiki/Republic_Airport,Fairchild Flying Field
19894,KFRH,small_airport,French Lick Municipal Airport,38.5061988831,-86.6369018555,792,NA,US,US-IN,French Lick,no,KFRH,FRH,KFRH,FRH,,https://en.wikipedia.org/wiki/French_Lick_Municipal_Airport,
3540,KFRI,medium_airport,Marshall Army Air Field,39.053021,-96.764202,1065,NA,US,US-KS,Fort Riley (Junction City),no,KFRI,FRI,KFRI,FRI,,https://en.wikipedia.org/wiki/Marshall_Army_Airfield,
31204,FSSF,small_airport,Frégate Island Airport (UNUSABLE),-4.582785,55.944928,610,AF,SC,SC-15,Frégate Island,no,FSSF,FRK,FSSF,,,https://en.wikipedia.org/wiki/Fr%C3%A9gate_Island_Airport,
4357,LIPK,medium_airport,Forlì-Luigi Ridolfi International Airport,44.194801,12.0701,97,EU,IT,IT-45,Forlì (FC),yes,LIPK,FRL,LIPK,FC03,https://www.forliairport.net/,https://en.wikipedia.org/wiki/Forl%C3%AC_Airport,"L Ridolfi, Ronco di Forlì"
19895,KFRM,small_airport,Fairmont Municipal Airport,43.643901825,-94.4156036377,1162,NA,US,US-MN,Fairmont,no,KFRM,FRM,KFRM,FRM,,https://en.wikipedia.org/wiki/Fairmont_Municipal_Airport_(Minnesota),
5364,PAFR,small_airport,Bryant Army Airfield,61.266399,-149.653,378,NA,US,US-AK,Fort Richardson,no,PAFR,FRN,PAFR,FRN,,https://en.wikipedia.org/wiki/Bryant_Army_Heliport,Bryant Army Airfield
2577,ENFL,medium_airport,Florø Airport,61.583599090576,5.0247201919556,37,EU,NO,NO-46,Florø,yes,ENFL,FRO,ENFL,,https://avinor.no/en/airport/floro-airport/,https://en.wikipedia.org/wiki/Flor%C3%B8_Airport,Floro
311370,AYFE,small_airport,Feramin Airport,-5.208,141.6988,4655,OC,PG,PG-SAN,Feramin,no,,FRQ,AYFE,FMN,,,Feranmin
19896,KFRR,small_airport,Front Royal Warren County Airport,38.9175,-78.253502,709,NA,US,US-VA,Front Royal,no,KFRR,FRR,KFRR,FRR,,https://en.wikipedia.org/wiki/Front_Royal%E2%80%93Warren_County_Airport,
4649,MGTK,medium_airport,Mundo Maya International Airport,16.913707,-89.866143,427,NA,GT,GT-PE,San Benito,yes,,FRS,MGMM,,,https://en.wikipedia.org/wiki/Mundo_Maya_International_Airport,Flores International Airport
39132,SCEV,small_airport,El Avellano Airport,-41.051666,-73.35111,489,SA,CL,CL-LL,Frutillar,no,,FRT,SCEV,,,,
2860,FBFT,large_airport,Phillip Gaonwe Matante International Airport,-21.159183,27.468826,3283,AF,BW,BW-FR,Francistown,yes,FBPM,FRW,FBPM,,https://www.caab.co.bw/p-g-matante-international-airport/,https://en.wikipedia.org/wiki/Francistown_Airport,FBFT
20202,KIZG,small_airport,Eastern Slopes Regional Airport,43.9911003113,-70.9478988647,454,NA,US,US-ME,Fryeburg,no,KIZG,FRY,KIZG,IZG,,https://en.wikipedia.org/wiki/Eastern_Slopes_Regional_Airport,
2724,ETHF,medium_airport,Fritzlar Army Airfield,51.1146,9.286,565,EU,DE,DE-HE,Fritzlar,no,ETHF,FRZ,ETHF,,,https://en.wikipedia.org/wiki/Fritzlar_Air_Base,Heeresflugplatz Fritzlar
4125,LFKF,large_airport,Figari Sud-Corse Airport,41.50185,9.097092,85,EU,FR,FR-COR,Figari,yes,LFKF,FSC,LFKF,,https://figari-aeroport.cci.corsica/,https://en.wikipedia.org/wiki/Figari_Sud-Corse_Airport,
3541,KFSD,medium_airport,Sioux Falls Regional Airport,43.585463,-96.741152,1429,NA,US,US-SD,Sioux Falls,yes,KFSD,FSD,KFSD,FSD,http://www.sfairport.com/,https://en.wikipedia.org/wiki/Sioux_Falls_Regional_Airport,"Joe Foss Field, Fighting Lobos, Sioux Falls Army Air Base, 114th Fighter Wing, Sioux Falls Regional Airport"
311154,ID-0139,small_airport,Syekh Hamzah Fansyuri Airport,2.269614,97.967863,17,AS,ID,ID-AC,Singkil,yes,WIMI,FSH,WIMI,,,https://en.wikipedia.org/wiki/Syekh_Hamzah_Fansyuri_Airport,WT13
3542,KFSI,medium_airport,Henry Post Army Air Field,34.649799,-98.402199,1189,NA,US,US-OK,Fort Sill,no,KFSI,FSI,KFSI,FSI,http://sill-www.army.mil/History/Airfield/henrypost.htm,https://en.wikipedia.org/wiki/Henry_Post_Army_Airfield,
19898,KFSK,small_airport,Fort Scott Municipal Airport,37.7984008789,-94.7694015503,918,NA,US,US-KS,Fort Scott,no,KFSK,FSK,KFSK,FSK,http://www.fscity.org/index.php?option=com_content&view=article&id=98&Itemid=195,https://en.wikipedia.org/wiki/Fort_Scott_Municipal_Airport,
312943,FSL,small_airport,Fossil Downs Airport,-18.1321,125.7873,414,OC,AU,AU-WA,Fossil Downs Station,no,,FSL,,,,,
3543,KFSM,medium_airport,Fort Smith Regional Airport,35.336601,-94.367401,469,NA,US,US-AR,Fort Smith,yes,KFSM,FSM,KFSM,FSM,,https://en.wikipedia.org/wiki/Fort_Smith_Regional_Airport,
4245,LFVP,medium_airport,Saint-Pierre Pointe-Blanche Airport,46.762651,-56.17499,27,NA,PM,PM-SP,Saint-Pierre,yes,LFVP,FSP,LFVP,,,https://en.wikipedia.org/wiki/Saint-Pierre_Airport,
19900,KFST,medium_airport,Fort Stockton Pecos County Airport,30.9157009125,-102.916000366,3011,NA,US,US-TX,Fort Stockton,no,KFST,FST,KFST,FST,,https://en.wikipedia.org/wiki/Fort_Stockton%E2%80%93Pecos_County_Airport,"Gibbs Field, Fort Stockton Field"
19901,KFSU,small_airport,Fort Sumner Municipal Airport,34.4833984375,-104.217002869,4165,NA,US,US-NM,Fort Sumner,no,KFSU,FSU,KFSU,FSU,,https://en.wikipedia.org/wiki/Fort_Sumner_Municipal_Airport,Fort Sumner Army Airfield
299238,RJNS,large_airport,Mount Fuji Shizuoka Airport,34.795022,138.190976,433,AS,JP,JP-22,Makinohara / Shimada,yes,RJNS,FSZ,RJNS,,https://www.mtfuji-shizuokaairport.jp.e.ajl.hp.transer.com/,https://en.wikipedia.org/wiki/Shizuoka_Airport,富士山静岡空港
31209,NVVF,small_airport,Futuna Airport,-19.5163993835,170.231994629,95,OC,VU,VU-TAE,Futuna Island,yes,NVVF,FTA,NVVF,,,https://en.wikipedia.org/wiki/Futuna_Airport,
5831,SAWC,large_airport,El Calafate - Commander Armando Tola International Airport,-50.281997,-72.053949,669,SA,AR,AR-Z,El Calafate,yes,,FTE,SAWC,ECA,http://www.aeropuertoelcalafate.com/en/,https://en.wikipedia.org/wiki/Comandante_Armando_Tola_International_Airport,
4977,NSFQ,small_airport,Fitiuta Airport,-14.216131,-169.423771,110,OC,AS,AS-MA,Fitiuta Village,yes,NSFQ,FTI,NSFQ,FAQ,,https://en.wikipedia.org/wiki/Fitiuta_Airport,
3544,KFTK,medium_airport,Godman Army Air Field,37.9071006775,-85.9720993042,756,NA,US,US-KY,Fort Knox,no,KFTK,FTK,KFTK,FTK,,https://en.wikipedia.org/wiki/Godman_Army_Airfield,
2927,FMSD,medium_airport,Tôlanaro Airport,-25.038099,46.9561,29,AF,MG,MG-U,Tôlanaro,yes,FMSD,FTU,FMSD,,,https://en.wikipedia.org/wiki/T%C3%B4lanaro_Airport,"Tolagnaro Airport, Marillac Airport, Fort-Dauphin"
3545,KFTW,medium_airport,Fort Worth Meacham International Airport,32.819919,-97.360818,710,NA,US,US-TX,Fort Worth,yes,KFTW,FTW,KFTW,FTW,http://meacham.com/,https://en.wikipedia.org/wiki/Fort_Worth_Meacham_International_Airport,
2869,FCOO,medium_airport,Owando Airport,-0.524566,15.93782,1214,AF,CG,CG-8,Owando,no,FCOO,FTX,FCOO,,,https://en.wikipedia.org/wiki/Owando_Airport,
3546,KFTY,medium_airport,Fulton County Airport Brown Field,33.7790985107,-84.5214004517,841,NA,US,US-GA,Atlanta,no,KFTY,FTY,KFTY,FTY,http://www.fultoncountyga.gov/component/content/article/223-general-services/2098-fulton-county-airport-brown-field,https://en.wikipedia.org/wiki/Fulton_County_Airport_(Georgia),
312835,FUB,small_airport,Fulleborn Airport,-6.1518,150.6264,36,OC,PG,PG-WBK,Fulleborn,no,,FUB,,FUL,,,
3077,GCFV,large_airport,Fuerteventura Airport,28.4527,-13.8638,85,AF,ES,ES-CN,El Matorral,yes,GCFV,FUE,GCFV,,https://www.aena.es/en/fuerteventura.html,https://en.wikipedia.org/wiki/Fuerteventura_Airport,
308240,ZSFY,medium_airport,Fuyang Xiguan Airport,32.882157,115.734364,104,AS,CN,CN-34,"Yingzhou, Fuyang",yes,ZSFY,FUG,ZSFY,,,https://en.wikipedia.org/wiki/Fuyang_Xiguan_Airport,
5563,RJFE,medium_airport,Fukue Airport,32.666302,128.832993,273,AS,JP,JP-42,Goto,yes,RJFE,FUJ,RJFE,,,https://en.wikipedia.org/wiki/Fukue_Airport,"Goto-Fukue, Goto Tsubaki"
5564,RJFF,large_airport,Fukuoka Airport,33.5858993530273,130.45100402832,32,AS,JP,JP-40,Fukuoka,yes,RJFF,FUK,RJFF,,http://www.fuk-ab.co.jp/english/frame_index.html,https://en.wikipedia.org/wiki/Fukuoka_Airport,Itazuke Air Base
19905,KFUL,small_airport,Fullerton Municipal Airport,33.8720016479,-117.980003357,96,NA,US,US-CA,Fullerton,no,KFUL,FUL,KFUL,FUL,http://www.cityoffullerton.com/depts/airport/,https://en.wikipedia.org/wiki/Fullerton_Municipal_Airport,
311384,AYFU,small_airport,Fuma Airport,-6.3933,142.4408,466,OC,PG,PG-WPD,Fuma,no,AYFU,FUM,AYFU,FUMA,,,
44571,NGFU,medium_airport,Funafuti International Airport,-8.523885,179.196976,9,OC,TV,TV-FUN,Funafuti,yes,NGFU,FUN,NGFU,,,https://en.wikipedia.org/wiki/Funafuti_International_Airport,
44139,ZGFS,medium_airport,Foshan Shadi Airport,23.0825,113.070833,6,AS,CN,CN-44,Foshan (Nanhai),yes,ZGFS,FUO,ZGFS,,,https://en.wikipedia.org/wiki/Foshan_Shadi_Airport,Guangzhou Shadi Air Base
31215,NLWF,small_airport,Pointe Vele Airport,-14.311565,-178.066492,20,OC,WF,WF-U-A,Futuna Island,yes,NLWF,FUT,NLWF,,,https://en.wikipedia.org/wiki/Pointe_Vele_Airport,
38353,YFLO,small_airport,Flora Valley Airport,-18.297844,128.455897,,OC,AU,AU-WA,,no,YFLO,FVL,YFLO,,,,
300712,VRMF,small_airport,Fuvahmulah Airport,-0.309722,73.435,17,AS,MV,MV-29,Fuvahmulah Island,no,,FVM,VRMR,,,https://en.wikipedia.org/wiki/Fuvahmulah_Airport,
312900,YFRV,small_airport,Oombulgurri Airport,-15.1647,127.8401,22,OC,AU,AU-WA,Oombulgurri,no,YFRV,FVR,YFRV,YFRV,,,Forrest River
3547,KFWA,medium_airport,Fort Wayne International Airport,40.978896,-85.194465,814,NA,US,US-IN,Fort Wayne,yes,KFWA,FWA,KFWA,FWA,https://fwairport.com/,https://en.wikipedia.org/wiki/Fort_Wayne_International_Airport,Baer Field
20639,KNFW,medium_airport,NAS Fort Worth JRB / Carswell Field,32.769199,-97.441498,650,NA,US,US-TX,Fort Worth,no,KNFW,FWH,KNFW,NFW,http://www.cnic.navy.mil/regions/cnrse/installations/nas_jrb_fort_worth.html,https://en.wikipedia.org/wiki/Naval_Air_Station_Joint_Reserve_Base_Fort_Worth,"Carswell AFB, Tarrant Field"
17471,US-12647,small_airport,Farewell Airport,62.509327,-153.892279,1535,NA,US,US-AK,Farewell,no,,FWL,,0AA4,,,PAFW
19912,KFXE,medium_airport,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,13,NA,US,US-FL,Fort Lauderdale,no,KFXE,FXE,KFXE,FXE,http://www.fortlauderdale.gov/fxE/index.htm,https://en.wikipedia.org/wiki/Fort_Lauderdale_Executive_Airport,West Prospect Satellite Field
29811,FQCB,small_airport,Cuamba Airport,-14.815,36.529999,1919,AF,MZ,MZ-A,Cuamba,no,FQCB,FXO,FQCB,,,https://en.wikipedia.org/wiki/Cuamba_Airport,
19913,KFXY,small_airport,Forest City Municipal Airport,43.23469925,-93.62409973,1229,NA,US,US-IA,Forest City,no,KFXY,FXY,KFXY,FXY,http://www.cityofforestcity.com/departments/airport.asp,https://en.wikipedia.org/wiki/Forest_City_Municipal_Airport,
313994,ZYFY,medium_airport,Fuyuan Dongji Airport,48.197219,134.36298,,AS,CN,CN-23,Fuyuan,yes,ZYFY,FYJ,ZYFY,,,https://en.wikipedia.org/wiki/Fuyuan_Dongji_Airport,
19916,KFYM,small_airport,Fayetteville Municipal Airport,35.0597000122,-86.5640029907,984,NA,US,US-TN,Fayetteville,no,KFYM,FYM,KFYM,FYM,http://www.fayettevillemunicipalairport.com/,https://en.wikipedia.org/wiki/Fayetteville_Municipal_Airport_(Tennessee),
323219,ZWFY,medium_airport,Fuyun Koktokay Airport,46.804169,89.512006,3081,AS,CN,CN-65,Fuyun,yes,ZWFY,FYN,ZWFY,,,https://en.wikipedia.org/wiki/Fuyun_Koktokay_Airport,
2999,FTTY,medium_airport,Faya-Largeau Airport,17.917101,19.111099,771,AF,TD,TD-BO,Faya-Largeau,no,FTTY,FYT,FTTY,,,https://en.wikipedia.org/wiki/Faya-Largeau_Airport,
5429,PFYU,medium_airport,Fort Yukon Airport,66.571651,-145.249987,433,NA,US,US-AK,Fort Yukon,yes,PFYU,FYU,PFYU,FYU,,https://en.wikipedia.org/wiki/Fort_Yukon_Airport,
3548,KFYV,medium_airport,Drake Field,36.0051002502441,-94.1700973510742,1251,NA,US,US-AR,Fayetteville,no,KFYV,FYV,KFYV,FYV,,https://en.wikipedia.org/wiki/Drake_Field,
44952,UBBF,small_airport,Fuzuli International Airport,39.594578,47.196128,1247,AS,AZ,AZ-FUZ,Fuzuli,no,UBBF,FZL,UBBF,,,https://en.wikipedia.org/wiki/Fuzuli_International_Airport,
41050,SK-261,small_airport,Guamal Airport,9.15,-74.233333,65,SA,CO,CO-MAG,Guamal,no,,GAA,,GAA,,,
17573,KGAB,small_airport,Gabbs Airport,38.923173,-117.9572,4700,NA,US,US-NV,Gabbs,no,KGAB,GAB,KGAB,GAB,,https://en.wikipedia.org/wiki/Gabbs_Airport,
42070,MHGS,small_airport,Celaque Gracias Airport,14.573492,-88.595801,2995,NA,HN,HN-LE,Gracias,no,,GAC,MHCG,,,https://en.wikipedia.org/wiki/Celaque_Airport,
19920,KGAD,small_airport,Northeast Alabama Regional Airport,33.972599,-86.088996,569,NA,US,US-AL,Gadsden,no,KGAD,GAD,KGAD,GAD,http://www.nealair.com/,https://en.wikipedia.org/wiki/Northeast_Alabama_Regional_Airport,Gadsden Municipal
2137,DTTG,medium_airport,Gabès Matmata International Airport,33.733691,9.91941,407,AF,TN,TN-81,Gabès,yes,DTTG,GAE,DTTG,,,https://en.wikipedia.org/wiki/Gab%C3%A8s_-_Matmata_International_Airport,
2136,DTTF,medium_airport,Gafsa Ksar International Airport,34.4220008850098,8.82250022888184,1060,AF,TN,TN-71,Gafsa,yes,DTTF,GAF,DTTF,,,https://en.wikipedia.org/wiki/Gafsa_-_Ksar_International_Airport,
17574,KGAG,small_airport,Gage Heibeck Airport,36.295502,-99.776398,2223,NA,US,US-OK,Gage,no,KGAG,GAG,KGAG,GAG,,https://en.wikipedia.org/wiki/Gage_Airport,
26987,YGAY,small_airport,Gayndah Airport,-25.615939,151.62055,369,OC,AU,AU-QLD,Gayndah,no,YGAY,GAH,YGAY,,,https://en.wikipedia.org/wiki/Gayndah_Airport,
19922,KGAI,small_airport,Montgomery County Airpark,39.168301,-77.166,539,NA,US,US-MD,Gaithersburg,no,KGAI,GAI,KGAI,GAI,http://www.montgomerycountyairpark.com/,https://en.wikipedia.org/wiki/Montgomery_County_Airpark,
5606,RJSC,medium_airport,Yamagata Airport,38.4119,140.371002,353,AS,JP,JP-06,Higashine,yes,RJSC,GAJ,RJSC,,,https://en.wikipedia.org/wiki/Yamagata_Airport,
5365,PAGA,medium_airport,Edward G. Pitka Sr Airport,64.736198,-156.936997,153,NA,US,US-AK,Galena,yes,PAGA,GAL,PAGA,GAL,,https://en.wikipedia.org/wiki/Edward_G._Pitka_Sr._Airport,
5368,PAGM,medium_airport,Gambell Airport,63.767694,-171.733303,27,NA,US,US-AK,Gambell,yes,PAGM,GAM,PAGM,GAM,,https://en.wikipedia.org/wiki/Gambell_Airport,
26633,VRMG,large_airport,Gan International Airport,-0.692975,73.152627,6,AS,MV,MV-01,Gan,yes,VRMG,GAN,VRMG,,https://ganairport.com,https://en.wikipedia.org/wiki/Gan_International_Airport,"Addu City, Gan Airport"
4838,MUGT,medium_airport,Mariana Grajales Airport,20.0853,-75.158302,56,NA,CU,CU-14,Guantánamo,no,MUGT,GAO,MUGT,,,https://en.wikipedia.org/wiki/Mariana_Grajales_Airport,Aerodromo los Caños
307709,AYGP,small_airport,Gusap Airport,-6.053196,145.959047,1504,OC,PG,PG-MPL,Gusap,no,AYGP,GAP,AYGP,GSP,,https://en.wikipedia.org/wiki/Gusap_Airport,
3067,GAGO,medium_airport,Gao International Airport,16.248466,-0.005389,870,AF,ML,ML-7,Gao,yes,GAGO,GAQ,GAGO,,,https://en.wikipedia.org/wiki/Gao_International_Airport,Korogoussou
46178,AYGI,small_airport,Garaina Airport,-7.875625,147.141266,2497,OC,PG,PG-MPL,Garaina,no,AYGI,GAR,AYGI,GNA,,,
31514,HKGA,small_airport,Garissa Airport,-0.463508,39.6483,475,AF,KE,KE-07,Garissa,no,HKGA,GAS,HKGA,,,https://en.wikipedia.org/wiki/Garissa_Airport,
28938,LFNA,small_airport,Gap-Tallard Airfield,44.455002,6.03778,1986,EU,FR,FR-PAC,"Tallard, Hautes-Alpes",no,LFNA,GAT,LFNA,,,https://en.wikipedia.org/wiki/Gap%E2%80%93Tallard_Airport,
26501,VEGT,large_airport,Lokpriya Gopinath Bordoloi International Airport,26.106654,91.585226,162,AS,IN,IN-AS,Guwahati,yes,VEGT,GAU,VEGT,,http://aai.aero/guwahati/index.jsp,https://en.wikipedia.org/wiki/Lokpriya_Gopinath_Bordoloi_International_Airport,"Borjhar Airport, Mountain Shadow Air Force Station"
31515,ID-GAV,small_airport,Gag Island Airport,-0.400556,129.895004,1,AS,ID,ID-PB,Gag Island,no,,GAV,,,,https://fr.wikipedia.org/wiki/A%C3%A9roport_de_l%27%C3%AEle_de_Gag,
31516,VYGG,small_airport,Gangaw Airport,22.1746997833252,94.1343994140625,200,AS,MM,MM-03,Gangaw,no,VYGG,GAW,VYGG,,,,
35322,GA-GAX,small_airport,Gamba Airport,-2.785278,10.047222,30,AF,GA,GA-8,Gamba,yes,FOGX,GAX,FOGX,,,https://en.wikipedia.org/wiki/Gamba_Airport,
26502,VEGY,medium_airport,Gaya Airport,24.744301,84.951202,380,AS,IN,IN-BR,Gaya,yes,VEGY,GAY,VEGY,,,https://en.wikipedia.org/wiki/Gaya_Airport,
307735,AYGJ,small_airport,Guasopa Airport,-9.225918,152.944352,10,OC,PG,PG-MBA,Woodlark (Muyua) Island,no,AYGJ,GAZ,AYGJ,GPA,,https://en.wikipedia.org/wiki/Guasopa_Airport,"Woodlark Airfield, Narewa Airfield"
2395,EGBP,small_airport,Cotswold Airport,51.668528,-2.056599,433,EU,GB,GB-ENG,"Cirencester, Gloucestershire",no,EGBP,GBA,EGBP,,http://www.cotswoldairport.com/,https://en.wikipedia.org/wiki/Cotswold_Airport,"RAF Kemble, Kemble Airfield, Kemble Airport, Cotswold Airport"
300740,UBBQ,medium_airport,Gabala International Airport,40.808617,47.725389,935,AS,AZ,AZ-QAB,Gabala,yes,UBBQ,GBB,UBBQ,,,https://en.wikipedia.org/wiki/Gabala_Airport,"Qəbələ, Qabala"
311386,AYGS,small_airport,Gasuke Airport,-6.1028,141.7393,157,OC,PG,PG-WPD,Gasuke,no,AYGS,GBC,AYGS,GSK,,,
19925,KGBD,small_airport,Great Bend Municipal Airport,38.344299,-98.8592,1887,NA,US,US-KS,Great Bend,no,KGBD,GBD,KGBD,GBD,,https://en.wikipedia.org/wiki/Great_Bend_Municipal_Airport,
2864,FBSK,large_airport,Sir Seretse Khama International Airport,-24.555201,25.9182,3299,AF,BW,BW-GA,Gaborone,yes,FBSK,GBE,FBSK,,,https://en.wikipedia.org/wiki/Sir_Seretse_Khama_International_Airport,
